Scenario,Version,Game,Measure,value
balanced,Working,2022-04-10_San_Diego_Padres_at_Arizona_Diamondbacks,Weather_Temp,83
balanced,Working,2022-04-10_San_Diego_Padres_at_Arizona_Diamondbacks,Wind_MPH,7.0
balanced,Working,2022-04-10_San_Diego_Padres_at_Arizona_Diamondbacks,Is_Day_Game,1.0
balanced,Working,2022-04-10_San_Diego_Padres_at_Arizona_Diamondbacks,Is_Dome,0.0
balanced,Working,2022-04-10_San_Diego_Padres_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
balanced,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Total_Score,7
balanced,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Weather_Temp,48
balanced,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Wind_MPH,17.0
balanced,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Is_Day_Game,0.0
balanced,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Is_Dome,0.0
balanced,Working,2022-04-10_Boston_Red_Sox_at_New_York_Yankees,Elevation_Ft,55.0
balanced,Working,2022-04-11_Cleveland_Guardians_at_Kansas_City_Royals,Total_Score,17
balanced,Working,2022-04-11_Cleveland_Guardians_at_Kansas_City_Royals,Weather_Temp,61
balanced,Working,2022-04-11_Cleveland_Guardians_at_Kansas_City_Royals,Wind_MPH,4.0
balanced,Working,2022-04-11_Cleveland_Guardians_at_Kansas_City_Royals,Is_Day_Game,1.0
balanced,Working,2022-04-11_Cleveland_Guardians_at_Kansas_City_Royals,Is_Dome,0.0
balanced,Working,2022-04-11_Cleveland_Guardians_at_Kansas_City_Royals,Elevation_Ft,856.0
balanced,Working,2022-04-11_Milwaukee_Brewers_at_Baltimore_Orioles,Total_Score,2
balanced,Working,2022-04-11_Milwaukee_Brewers_at_Baltimore_Orioles,Weather_Temp,55
balanced,Working,2022-04-11_Milwaukee_Brewers_at_Baltimore_Orioles,Wind_MPH,8.0
balanced,Working,2022-04-11_Milwaukee_Brewers_at_Baltimore_Orioles,Is_Day_Game,1.0
balanced,Working,2022-04-11_Milwaukee_Brewers_at_Baltimore_Orioles,Is_Dome,0.0
balanced,Working,2022-04-11_Milwaukee_Brewers_at_Baltimore_Orioles,Elevation_Ft,33.0
balanced,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Total_Score,10
balanced,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Weather_Temp,87
balanced,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Wind_MPH,17.0
balanced,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Is_Day_Game,1.0
balanced,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Is_Dome,0.0
balanced,Working,2022-04-11_Colorado_Rockies_at_Texas_Rangers,Elevation_Ft,545.0
balanced,Working,2022-04-11_Boston_Red_Sox_at_Detroit_Tigers,Total_Score,4
balanced,Working,2022-04-11_Boston_Red_Sox_at_Detroit_Tigers,Weather_Temp,65
balanced,Working,2022-04-11_Boston_Red_Sox_at_Detroit_Tigers,Wind_MPH,10.0
balanced,Working,2022-04-11_Boston_Red_Sox_at_Detroit_Tigers,Is_Day_Game,0.0
balanced,Working,2022-04-11_Boston_Red_Sox_at_Detroit_Tigers,Is_Dome,0.0
balanced,Working,2022-04-11_Boston_Red_Sox_at_Detroit_Tigers,Elevation_Ft,600.0
balanced,Working,2022-04-11_Athletics_at_Tampa_Bay_Rays,Total_Score,15
balanced,Working,2022-04-11_Athletics_at_Tampa_Bay_Rays,Weather_Temp,72
balanced,Working,2022-04-11_Athletics_at_Tampa_Bay_Rays,Wind_MPH,0.0
balanced,Working,2022-04-11_Athletics_at_Tampa_Bay_Rays,Is_Day_Game,0.0
balanced,Working,2022-04-11_Athletics_at_Tampa_Bay_Rays,Is_Dome,1.0
balanced,Working,2022-04-11_Athletics_at_Tampa_Bay_Rays,Elevation_Ft,15.0
balanced,Working,2022-04-11_New_York_Mets_at_Philadelphia_Phillies,Total_Score,9
balanced,Working,2022-04-11_New_York_Mets_at_Philadelphia_Phillies,Weather_Temp,60
balanced,Working,2022-04-11_New_York_Mets_at_Philadelphia_Phillies,Wind_MPH,9.0
balanced,Working,2022-04-11_New_York_Mets_at_Philadelphia_Phillies,Is_Day_Game,0.0
balanced,Working,2022-04-11_New_York_Mets_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-04-11_New_York_Mets_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-04-11_Toronto_Blue_Jays_at_New_York_Yankees,Total_Score,3
balanced,Working,2022-04-11_Toronto_Blue_Jays_at_New_York_Yankees,Weather_Temp,52
balanced,Working,2022-04-11_Toronto_Blue_Jays_at_New_York_Yankees,Wind_MPH,12.0
balanced,Working,2022-04-11_Toronto_Blue_Jays_at_New_York_Yankees,Is_Day_Game,0.0
balanced,Working,2022-04-11_Toronto_Blue_Jays_at_New_York_Yankees,Is_Dome,0.0
balanced,Working,2022-04-11_Toronto_Blue_Jays_at_New_York_Yankees,Elevation_Ft,55.0
balanced,Working,2022-04-11_Washington_Nationals_at_Atlanta_Braves,Total_Score,13
balanced,Working,2022-04-11_Washington_Nationals_at_Atlanta_Braves,Weather_Temp,68
balanced,Working,2022-04-11_Washington_Nationals_at_Atlanta_Braves,Wind_MPH,9.0
balanced,Working,2022-04-11_Washington_Nationals_at_Atlanta_Braves,Is_Day_Game,0.0
balanced,Working,2022-04-11_Washington_Nationals_at_Atlanta_Braves,Is_Dome,0.0
balanced,Working,2022-04-11_Washington_Nationals_at_Atlanta_Braves,Elevation_Ft,1001.0
balanced,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Total_Score,4
balanced,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Weather_Temp,57
balanced,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Wind_MPH,12.0
balanced,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Is_Day_Game,0.0
balanced,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Is_Dome,0.0
balanced,Working,2022-04-11_Seattle_Mariners_at_Minnesota_Twins,Elevation_Ft,828.0
balanced,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Total_Score,8
balanced,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Weather_Temp,65
balanced,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Wind_MPH,9.0
balanced,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Is_Day_Game,0.0
balanced,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Is_Dome,0.0
balanced,Working,2022-04-11_Miami_Marlins_at_Los_Angeles_Angels,Elevation_Ft,151.0
balanced,Working,2022-04-11_San_Diego_Padres_at_San_Francisco_Giants,Total_Score,6
balanced,Working,2022-04-11_San_Diego_Padres_at_San_Francisco_Giants,Weather_Temp,51
balanced,Working,2022-04-11_San_Diego_Padres_at_San_Francisco_Giants,Wind_MPH,24.0
balanced,Working,2022-04-11_San_Diego_Padres_at_San_Francisco_Giants,Is_Day_Game,0.0
balanced,Working,2022-04-11_San_Diego_Padres_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-04-11_San_Diego_Padres_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-04-12_Boston_Red_Sox_at_Detroit_Tigers,Total_Score,8
balanced,Working,2022-04-12_Boston_Red_Sox_at_Detroit_Tigers,Weather_Temp,61
balanced,Working,2022-04-12_Boston_Red_Sox_at_Detroit_Tigers,Wind_MPH,9.0
balanced,Working,2022-04-12_Boston_Red_Sox_at_Detroit_Tigers,Is_Day_Game,1.0
balanced,Working,2022-04-12_Boston_Red_Sox_at_Detroit_Tigers,Is_Dome,0.0
balanced,Working,2022-04-12_Boston_Red_Sox_at_Detroit_Tigers,Elevation_Ft,600.0
balanced,Working,2022-04-12_Cleveland_Guardians_at_Cincinnati_Reds,Total_Score,15
balanced,Working,2022-04-12_Cleveland_Guardians_at_Cincinnati_Reds,Weather_Temp,66
balanced,Working,2022-04-12_Cleveland_Guardians_at_Cincinnati_Reds,Wind_MPH,9.0
balanced,Working,2022-04-12_Cleveland_Guardians_at_Cincinnati_Reds,Is_Day_Game,1.0
balanced,Working,2022-04-12_Cleveland_Guardians_at_Cincinnati_Reds,Is_Dome,0.0
balanced,Working,2022-04-12_Cleveland_Guardians_at_Cincinnati_Reds,Elevation_Ft,535.0
balanced,Working,2022-04-12_Seattle_Mariners_at_Chicago_White_Sox,Total_Score,5
balanced,Working,2022-04-12_Seattle_Mariners_at_Chicago_White_Sox,Weather_Temp,63
balanced,Working,2022-04-12_Seattle_Mariners_at_Chicago_White_Sox,Wind_MPH,6.0
balanced,Working,2022-04-12_Seattle_Mariners_at_Chicago_White_Sox,Is_Day_Game,1.0
balanced,Working,2022-04-12_Seattle_Mariners_at_Chicago_White_Sox,Is_Dome,0.0
balanced,Working,2022-04-12_Seattle_Mariners_at_Chicago_White_Sox,Elevation_Ft,595.0
balanced,Working,2022-04-12_Chicago_Cubs_at_Pittsburgh_Pirates,Total_Score,3
balanced,Working,2022-04-12_Chicago_Cubs_at_Pittsburgh_Pirates,Weather_Temp,66
balanced,Working,2022-04-12_Chicago_Cubs_at_Pittsburgh_Pirates,Wind_MPH,6.0
balanced,Working,2022-04-12_Chicago_Cubs_at_Pittsburgh_Pirates,Is_Day_Game,1.0
balanced,Working,2022-04-12_Chicago_Cubs_at_Pittsburgh_Pirates,Is_Dome,0.0
balanced,Working,2022-04-12_Chicago_Cubs_at_Pittsburgh_Pirates,Elevation_Ft,780.0
balanced,Working,2022-04-12_Athletics_at_Tampa_Bay_Rays,Total_Score,17
balanced,Working,2022-04-12_Athletics_at_Tampa_Bay_Rays,Weather_Temp,72
balanced,Working,2022-04-12_Athletics_at_Tampa_Bay_Rays,Wind_MPH,0.0
balanced,Working,2022-04-12_Athletics_at_Tampa_Bay_Rays,Is_Day_Game,0.0
balanced,Working,2022-04-12_Athletics_at_Tampa_Bay_Rays,Is_Dome,1.0
balanced,Working,2022-04-12_Athletics_at_Tampa_Bay_Rays,Elevation_Ft,15.0
balanced,Working,2022-04-12_New_York_Mets_at_Philadelphia_Phillies,Total_Score,2
balanced,Working,2022-04-12_New_York_Mets_at_Philadelphia_Phillies,Weather_Temp,72
balanced,Working,2022-04-12_New_York_Mets_at_Philadelphia_Phillies,Wind_MPH,4.0
balanced,Working,2022-04-12_New_York_Mets_at_Philadelphia_Phillies,Is_Day_Game,0.0
balanced,Working,2022-04-12_New_York_Mets_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-04-12_New_York_Mets_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-04-12_Toronto_Blue_Jays_at_New_York_Yankees,Total_Score,4
balanced,Working,2022-04-12_Toronto_Blue_Jays_at_New_York_Yankees,Weather_Temp,70
balanced,Working,2022-04-12_Toronto_Blue_Jays_at_New_York_Yankees,Wind_MPH,11.0
balanced,Working,2022-04-12_Toronto_Blue_Jays_at_New_York_Yankees,Is_Day_Game,0.0
balanced,Working,2022-04-12_Toronto_Blue_Jays_at_New_York_Yankees,Is_Dome,0.0
balanced,Working,2022-04-12_Toronto_Blue_Jays_at_New_York_Yankees,Elevation_Ft,55.0
balanced,Working,2022-04-12_Milwaukee_Brewers_at_Baltimore_Orioles,Total_Score,9
balanced,Working,2022-04-12_Milwaukee_Brewers_at_Baltimore_Orioles,Weather_Temp,77
balanced,Working,2022-04-12_Milwaukee_Brewers_at_Baltimore_Orioles,Wind_MPH,8.0
balanced,Working,2022-04-12_Milwaukee_Brewers_at_Baltimore_Orioles,Is_Day_Game,0.0
balanced,Working,2022-04-12_Milwaukee_Brewers_at_Baltimore_Orioles,Is_Dome,0.0
balanced,Working,2022-04-12_Milwaukee_Brewers_at_Baltimore_Orioles,Elevation_Ft,33.0
balanced,Working,2022-04-12_Miami_Marlins_at_Los_Angeles_Angels,Total_Score,7
balanced,Working,2022-04-12_Miami_Marlins_at_Los_Angeles_Angels,Weather_Temp,71
balanced,Working,2022-04-12_Miami_Marlins_at_Los_Angeles_Angels,Wind_MPH,12.0
balanced,Working,2022-04-12_Miami_Marlins_at_Los_Angeles_Angels,Is_Day_Game,1.0
balanced,Working,2022-04-12_Miami_Marlins_at_Los_Angeles_Angels,Is_Dome,0.0
balanced,Working,2022-04-12_Miami_Marlins_at_Los_Angeles_Angels,Elevation_Ft,151.0
balanced,Working,2022-04-12_Washington_Nationals_at_Atlanta_Braves,Total_Score,20
balanced,Working,2022-04-12_Washington_Nationals_at_Atlanta_Braves,Weather_Temp,77
balanced,Working,2022-04-12_Washington_Nationals_at_Atlanta_Braves,Wind_MPH,10.0
balanced,Working,2022-04-12_Washington_Nationals_at_Atlanta_Braves,Is_Day_Game,0.0
balanced,Working,2022-04-12_Washington_Nationals_at_Atlanta_Braves,Is_Dome,0.0
balanced,Working,2022-04-12_Washington_Nationals_at_Atlanta_Braves,Elevation_Ft,1001.0
balanced,Working,2022-04-12_Los_Angeles_Dodgers_at_Minnesota_Twins,Total_Score,9
balanced,Working,2022-04-12_Los_Angeles_Dodgers_at_Minnesota_Twins,Weather_Temp,49
balanced,Working,2022-04-12_Los_Angeles_Dodgers_at_Minnesota_Twins,Wind_MPH,7.0
balanced,Working,2022-04-12_Los_Angeles_Dodgers_at_Minnesota_Twins,Is_Day_Game,0.0
balanced,Working,2022-04-12_Los_Angeles_Dodgers_at_Minnesota_Twins,Is_Dome,0.0
balanced,Working,2022-04-12_Los_Angeles_Dodgers_at_Minnesota_Twins,Elevation_Ft,828.0
balanced,Working,2022-04-12_Kansas_City_Royals_at_St._Louis_Cardinals,Total_Score,11
balanced,Working,2022-04-12_Kansas_City_Royals_at_St._Louis_Cardinals,Weather_Temp,76
balanced,Working,2022-04-12_Kansas_City_Royals_at_St._Louis_Cardinals,Wind_MPH,17.0
balanced,Working,2022-04-12_Kansas_City_Royals_at_St._Louis_Cardinals,Is_Day_Game,0.0
balanced,Working,2022-04-12_Kansas_City_Royals_at_St._Louis_Cardinals,Is_Dome,0.0
balanced,Working,2022-04-12_Kansas_City_Royals_at_St._Louis_Cardinals,Elevation_Ft,460.0
balanced,Working,2022-04-12_Colorado_Rockies_at_Texas_Rangers,Total_Score,5
balanced,Working,2022-04-12_Colorado_Rockies_at_Texas_Rangers,Weather_Temp,72
balanced,Working,2022-04-12_Colorado_Rockies_at_Texas_Rangers,Wind_MPH,0.0
balanced,Working,2022-04-12_Colorado_Rockies_at_Texas_Rangers,Is_Day_Game,0.0
balanced,Working,2022-04-12_Colorado_Rockies_at_Texas_Rangers,Is_Dome,1.0
balanced,Working,2022-04-12_Colorado_Rockies_at_Texas_Rangers,Elevation_Ft,545.0
balanced,Working,2022-04-12_Houston_Astros_at_Arizona_Diamondbacks,Total_Score,3
balanced,Working,2022-04-12_Houston_Astros_at_Arizona_Diamondbacks,Weather_Temp,70
balanced,Working,2022-04-12_Houston_Astros_at_Arizona_Diamondbacks,Wind_MPH,17.0
balanced,Working,2022-04-12_Houston_Astros_at_Arizona_Diamondbacks,Is_Day_Game,0.0
balanced,Working,2022-04-12_Houston_Astros_at_Arizona_Diamondbacks,Is_Dome,0.0
balanced,Working,2022-04-12_Houston_Astros_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
balanced,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Total_Score,15
balanced,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Weather_Temp,51
balanced,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Wind_MPH,21.0
balanced,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Is_Day_Game,0.0
balanced,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-04-12_San_Diego_Padres_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Total_Score,4
balanced,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Weather_Temp,73
balanced,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Wind_MPH,10.0
balanced,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Is_Day_Game,1.0
balanced,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Is_Dome,0.0
balanced,Working,2022-04-13_Washington_Nationals_at_Atlanta_Braves,Elevation_Ft,1001.0
balanced,Working,2022-04-13_Cleveland_Guardians_at_Cincinnati_Reds,Total_Score,10
balanced,Working,2022-04-13_Cleveland_Guardians_at_Cincinnati_Reds,Weather_Temp,67
balanced,Working,2022-04-13_Cleveland_Guardians_at_Cincinnati_Reds,Wind_MPH,11.0
balanced,Working,2022-04-13_Cleveland_Guardians_at_Cincinnati_Reds,Is_Day_Game,1.0
balanced,Working,2022-04-13_Cleveland_Guardians_at_Cincinnati_Reds,Is_Dome,0.0
balanced,Working,2022-04-13_Cleveland_Guardians_at_Cincinnati_Reds,Elevation_Ft,535.0
balanced,Working,2022-04-13_Chicago_Cubs_at_Pittsburgh_Pirates,Total_Score,8
balanced,Working,2022-04-13_Chicago_Cubs_at_Pittsburgh_Pirates,Weather_Temp,75
balanced,Working,2022-04-13_Chicago_Cubs_at_Pittsburgh_Pirates,Wind_MPH,10.0
balanced,Working,2022-04-13_Chicago_Cubs_at_Pittsburgh_Pirates,Is_Day_Game,1.0
balanced,Working,2022-04-13_Chicago_Cubs_at_Pittsburgh_Pirates,Is_Dome,0.0
balanced,Working,2022-04-13_Chicago_Cubs_at_Pittsburgh_Pirates,Elevation_Ft,780.0
balanced,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Total_Score,15
balanced,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Weather_Temp,79
balanced,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Wind_MPH,9.0
balanced,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Is_Day_Game,1.0
balanced,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Is_Dome,0.0
balanced,Working,2022-04-13_New_York_Mets_at_Philadelphia_Phillies,Elevation_Ft,20.0
balanced,Working,2022-04-13_Boston_Red_Sox_at_Detroit_Tigers,Total_Score,16
balanced,Working,2022-04-13_Boston_Red_Sox_at_Detroit_Tigers,Weather_Temp,69
balanced,Working,2022-04-13_Boston_Red_Sox_at_Detroit_Tigers,Wind_MPH,19.0
balanced,Working,2022-04-13_Boston_Red_Sox_at_Detroit_Tigers,Is_Day_Game,1.0
balanced,Working,2022-04-13_Boston_Red_Sox_at_Detroit_Tigers,Is_Dome,0.0
balanced,Working,2022-04-13_Boston_Red_Sox_at_Detroit_Tigers,Elevation_Ft,600.0
balanced,Working,2022-04-13_Los_Angeles_Dodgers_at_Minnesota_Twins,Total_Score,7
balanced,Working,2022-04-13_Los_Angeles_Dodgers_at_Minnesota_Twins,Weather_Temp,38
balanced,Working,2022-04-13_Los_Angeles_Dodgers_at_Minnesota_Twins,Wind_MPH,18.0
balanced,Working,2022-04-13_Los_Angeles_Dodgers_at_Minnesota_Twins,Is_Day_Game,1.0
balanced,Working,2022-04-13_Los_Angeles_Dodgers_at_Minnesota_Twins,Is_Dome,0.0
balanced,Working,2022-04-13_Los_Angeles_Dodgers_at_Minnesota_Twins,Elevation_Ft,828.0
balanced,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Total_Score,5
balanced,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Weather_Temp,71
balanced,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Wind_MPH,5.0
balanced,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Is_Day_Game,1.0
balanced,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Is_Dome,0.0
balanced,Working,2022-04-13_Houston_Astros_at_Arizona_Diamondbacks,Elevation_Ft,1086.0
balanced,Working,2022-04-13_San_Diego_Padres_at_San_Francisco_Giants,Total_Score,3
balanced,Working,2022-04-13_San_Diego_Padres_at_San_Francisco_Giants,Weather_Temp,54
balanced,Working,2022-04-13_San_Diego_Padres_at_San_Francisco_Giants,Wind_MPH,11.0
balanced,Working,2022-04-13_San_Diego_Padres_at_San_Francisco_Giants,Is_Day_Game,1.0
balanced,Working,2022-04-13_San_Diego_Padres_at_San_Francisco_Giants,Is_Dome,0.0
balanced,Working,2022-04-13_San_Diego_Padres_at_San_Francisco_Giants,Elevation_Ft,0.0
balanced,Working,2022-04-13_Athletics_at_Tampa_Bay_Rays,Total_Score,6
balanced,Working,2022-04-13_Athletics_at_Tampa_Bay_Rays,Weather_Temp,72
balanced,Working,2022-04-13_Athletics_at_Tampa_Bay_Rays,Wind_MPH,0.0
balanced,Working,2022-04-13_Athletics_at_Tampa_Bay_Rays,Is_Day_Game,0.0
balanced,Working,2022-04-13_Athletics_at_Tampa_Bay_Rays,Is_Dome,1.0
balanced,Working,2022-04-13_Athletics_at_Tampa_Bay_Rays,Elevation_Ft,15.0
balanced,Working,2022-04-13_Toronto_Blue_Jays_at_New_York_Yankees,Total_Score,10
balanced,Working,2022-04-13_Toronto_Blue_Jays_at_New_York_Yankees,Weather_Temp,65
balanced,Working,2022-04-13_Toronto_Blue_Jays_at_New_York_Yankees,Wind_MPH,5.0
balanced,Working,2022-04-13_Toronto_Blue_Jays_at_New_York_Yankees,Is_Day_Game,0.0
balanced,Working,2022-04-13_Toronto_Blue_Jays_at_New_York_Yankees,Is_Dome,0.0
balanced,Working,2022-04-13_Toronto_Blue_Jays_at_New_York_Yankees,Elevation_Ft,55.0
balanced,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Total_Score,6
balanced,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Weather_Temp,86
balanced,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Wind_MPH,4.0
balanced,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Is_Day_Game,0.0
balanced,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Is_Dome,0.0
balanced,Working,2022-04-13_Milwaukee_Brewers_at_Baltimore_Orioles,Elevation_Ft,33.0
balanced,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Total_Score,10
balanced,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Weather_Temp,62
balanced,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Wind_MPH,11.0
balanced,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Is_Day_Game,0.0
balanced,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Is_Dome,0.0
balanced,Working,2022-04-13_Seattle_Mariners_at_Chicago_White_Sox,Elevation_Ft,595.0
balanced,Working,2022-04-14_Athletics_at_Tampa_Bay_Rays,Total_Score,9
balanced,Working,2022-04-14_Athletics_at_Tampa_Bay_Rays,Weather_Temp,72
balanced,Working,2022-04-14_Athletics_at_Tampa_Bay_Rays,Wind_MPH,0.0
balanced,Working,2022-04-14_Athletics_at_Tampa_Bay_Rays,Is_Day_Game,1.0
balanced,Working,2022-04-14_Athletics_at_Tampa_Bay_Rays,Is_Dome,1.0
balanced,Working,2022-04-14_Athletics_at_Tampa_Bay_Rays,Elevation_Ft,15.0
balanced,Working,2022-04-14_Seattle_Mariners_at_Chicago_White_Sox,Total_Score,6
balanced,Working,2022-04-14_Seattle_Mariners_at_Chicago_White_Sox,Weather_Temp,48
balanced,Working,2022-04-14_Seattle_Mariners_at_Chicago_White_Sox,Wind_MPH,29.0
balanced,Working,2022-04-14_Seattle_Mariners_at_Chicago_White_Sox,Is_Day_Game,1.0
balanced,Working,2022-04-14_Seattle_Mariners_at_Chicago_White_Sox,Is_Dome,0.0
balanced,Working,2022-04-14_Seattle_Mariners_at_Chicago_White_Sox,Elevation_Ft,595.0
balanced,Working,2022-04-14_St._Louis_Cardinals_at_Milwaukee_Brewers,Total_Score,6
balanced,Working,2022-04-14_St._Louis_Cardinals_at_Milwaukee_Brewers,Weather_Temp,64
balanced,Working,2022-04-14_St._Louis_Cardinals_at_Milwaukee_Brewers,Wind_MPH,0.0
balanced,Working,2022-04-14_St._Louis_Cardinals_at_Milwaukee_Brewers,Is_Day_Game,1.0
balanced,Working,2022-04-14_St._Louis_Cardinals_at_Milwaukee_Brewers,Is_Dome,1.0
balanced,Working,2022-04-14_St._Louis_Cardinals_at_Milwaukee_Brewers,Elevation_Ft,597.0
balanced,Working,2022-04-14_Washington_Nationals_at_Pittsburgh_Pirates,Total_Score,13
balanced,Working,2022-04-14_Washington_Nationals_at_Pittsburgh_Pirates,Weather_Temp,59
balanced,Working,2022-04-14_Washington_Nationals_at_Pittsburgh_Pirates,Wind_MPH,11.0
balanced,Working,2022-04-14_Washington_Nationals_at_Pittsburgh_Pirates,Is_Day_Game,0.0
balanced,Working,2022-04-14_Washington_Nationals_at_Pittsburgh_Pirates,Is_Dome,0.0
balanced,Working,2022-04-14_Washington_Nationals_at_Pittsburgh_Pirates,Elevation_Ft,780.0
balanced,Working,2022-04-14_Philadelphia_Phillies_at_Miami_Marlins,Total_Score,7
balanced,Working,2022-04-14_Philadelphia_Phillies_at_Miami_Marlins,Weather_Temp,76
balanced,Working,2022-04-14_Philadelphia_Phillies_at_Miami_Marlins,Wind_MPH,0.0
balanced,Working,2022-04-14_Philadelphia_Phillies_at_Miami_Marlins,Is_Day_Game,0.0
balanced,Working,2022-04-14_Philadelphia_Phillies_at_Miami_Marlins,Is_Dome,1.0
balanced,Working,2022-04-14_Philadelphia_Phillies_at_Miami_Marlins,Elevation_Ft,10.0
balanced,Working,2022-04-14_Toronto_Blue_Jays_at_New_York_Yankees,Total_Score,3
